Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2139703,2016-01-04 17:04:03,2016-11-16 13:23:39,9295452,857780831,0,92,349,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/002089/SRR2139703,SRX1128767,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020151,SAMN03947293,simple,10090,Mus musculus,GSM1840291,,,,,,,no,,,,,GEO,SRA281408,,public,7A6D5AD23FE92C506026E28098F60C74,EE1B88FF0F9F0BB39FD34F2E9B159F44
SRR2139704,2016-01-04 17:04:03,2016-11-16 13:23:03,10831532,994055062,0,91,436,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/002089/SRR2139704,SRX1128768,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020148,SAMN03947294,simple,10090,Mus musculus,GSM1840292,,,,,,,no,,,,,GEO,SRA281408,,public,0EB6FFA844E202E08DBE2DCE73C4FBB9,84BDF57F9B57EE3AFAB68335B7BEF20A
SRR2139705,2016-01-04 17:04:03,2016-11-22 03:46:50,11108435,1025414319,0,92,411,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/002089/SRR2139705,SRX1128769,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020149,SAMN03947295,simple,10090,Mus musculus,GSM1840293,,,,,,,no,,,,,GEO,SRA281408,,public,C4A7B503502D73EB109D2929D853626A,76C187578B2042BCE2F1A6A833C3EDC8
SRR2139706,2016-01-04 17:04:03,2016-11-22 03:48:44,9768594,901395995,0,92,381,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/002089/SRR2139706,SRX1128770,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020147,SAMN03947296,simple,10090,Mus musculus,GSM1840294,,,,,,,no,,,,,GEO,SRA281408,,public,93229C73BDBC4FEC451EAE87405A9106,94C5A78F502607673CA862D60459B295
SRR2139707,2016-01-04 17:04:03,2016-11-22 03:48:37,9359195,854773191,0,91,364,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/002089/SRR2139707,SRX1128771,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020144,SAMN03947297,simple,10090,Mus musculus,GSM1840295,,,,,,,no,,,,,GEO,SRA281408,,public,0C917AF7CD4AC7D3E7A5051B250F3326,AAD06630D9FDED40CC54406472B10FD0
SRR2139708,2016-01-04 17:04:03,2016-11-16 13:22:18,9646717,883145858,0,91,380,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/002089/SRR2139708,SRX1128772,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019656,SAMN03947298,simple,10090,Mus musculus,GSM1840296,,,,,,,no,,,,,GEO,SRA281408,,public,717E4CC6D833BC179DF89A906A0F4F3A,FAB163B67E0D4FFFD71AD33A62442E72
SRR2139709,2016-01-04 17:04:03,2016-11-16 13:22:18,8409729,762190778,0,90,333,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/002089/SRR2139709,SRX1128773,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020143,SAMN03947299,simple,10090,Mus musculus,GSM1840297,,,,,,,no,,,,,GEO,SRA281408,,public,6AA505F694EAE31EEA344B7DBF47A15B,C30B8C16DB56630F1829A87F512EF136
SRR2139710,2016-01-04 17:04:03,2016-11-16 13:24:01,12147735,1093578986,0,90,493,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra18/SRR/002089/SRR2139710,SRX1128774,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020146,SAMN03947240,simple,10090,Mus musculus,GSM1840298,,,,,,,no,,,,,GEO,SRA281408,,public,7D4A36B925245148A612D4D66D4F20D2,BF02557F66131DDE97FA52FFD92577FB
SRR2139711,2016-01-04 17:04:03,2016-11-16 13:20:38,9802728,898695982,0,91,366,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra0/SRR/002089/SRR2139711,SRX1128775,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020145,SAMN03947241,simple,10090,Mus musculus,GSM1840299,,,,,,,no,,,,,GEO,SRA281408,,public,6D1F76AB3E45F797D79F8D9AEF157820,3E45517E3A4AE9C66C2A4E64730B61AE
SRR2139712,2016-01-04 17:04:03,2016-11-22 03:50:08,9164945,830888012,0,90,340,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/002089/SRR2139712,SRX1128776,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020142,SAMN03947242,simple,10090,Mus musculus,GSM1840300,,,,,,,no,,,,,GEO,SRA281408,,public,44C5CBBC4DC768FE8D8F4AEC50E14A44,1B92B53858EBDF8E490185957B117325
SRR2139713,2016-01-04 17:04:03,2016-11-22 03:54:08,10225189,941710268,0,92,390,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002089/SRR2139713,SRX1128777,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020140,SAMN03947243,simple,10090,Mus musculus,GSM1840301,,,,,,,no,,,,,GEO,SRA281408,,public,6D84FBAEDC3261DE5F5225A697FB9FB2,2264F83ED9D16285E4D438A5FF8713C7
SRR2139714,2016-01-04 17:04:03,2016-11-22 03:54:22,11013013,1010245620,0,91,431,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/002089/SRR2139714,SRX1128778,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020141,SAMN03947244,simple,10090,Mus musculus,GSM1840302,,,,,,,no,,,,,GEO,SRA281408,,public,7F5DD1810591F96F8EFD66D71DC26596,1D7BE5D44338255FBC54E54A8FBE5B18
SRR2139715,2016-01-04 17:04:03,2016-11-22 03:53:43,6960896,608510661,0,87,367,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/002089/SRR2139715,SRX1128779,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020139,SAMN03947245,simple,10090,Mus musculus,GSM1840303,,,,,,,no,,,,,GEO,SRA281408,,public,00B5B87B243AB44A23BD58B411D7762E,0F82623325067D977BB507778C14B214
SRR2139716,2016-01-04 17:04:03,2016-11-16 13:23:03,10794328,938224047,0,86,573,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra18/SRR/002089/SRR2139716,SRX1128780,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020138,SAMN03947246,simple,10090,Mus musculus,GSM1840304,,,,,,,no,,,,,GEO,SRA281408,,public,56C44A5B4806F6D399BD02B72DEBD02A,42AD63E7321CC9C473AE818504661A99
SRR2139717,2016-01-04 17:04:03,2016-11-16 13:21:11,9654798,840361858,0,87,509,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/002089/SRR2139717,SRX1128781,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020135,SAMN03947247,simple,10090,Mus musculus,GSM1840305,,,,,,,no,,,,,GEO,SRA281408,,public,033715E3D528E3CE65A03B75EFFFBCFD,69C2E4B9176518459E308CDCE9E72D34
SRR2139718,2016-01-04 17:04:03,2016-11-16 13:20:11,7281431,630868733,0,86,388,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/002089/SRR2139718,SRX1128782,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020137,SAMN03947248,simple,10090,Mus musculus,GSM1840306,,,,,,,no,,,,,GEO,SRA281408,,public,5E789F0089424601171AA40CD84FF7D8,303B83ED626ED6BFBE45E4B1B8080A8C
SRR2139719,2016-01-04 17:04:03,2016-11-22 03:51:04,14882237,1296492447,0,87,773,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/002089/SRR2139719,SRX1128783,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019657,SAMN03947249,simple,10090,Mus musculus,GSM1840307,,,,,,,no,,,,,GEO,SRA281408,,public,FF191C9DDEC3BFBA129DB5842D8A1079,6195A6EF05AB58482394928BF329B338
SRR2139720,2016-01-04 17:04:03,2016-11-22 03:51:35,9064048,790873409,0,87,493,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/002089/SRR2139720,SRX1128784,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020134,SAMN03947250,simple,10090,Mus musculus,GSM1840308,,,,,,,no,,,,,GEO,SRA281408,,public,F6A5CD01BC2A24B928E2794C3BBA65C3,670B583549F5341C8696C208FC7BE5B5
SRR2139721,2016-01-04 17:04:03,2016-11-16 13:23:15,11445036,1002139776,0,87,588,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/002089/SRR2139721,SRX1128785,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020136,SAMN03947251,simple,10090,Mus musculus,GSM1840309,,,,,,,no,,,,,GEO,SRA281408,,public,716D6F0E6AA8B430A55DBEB3B4A156D4,CE9677C30FC6396E64ED985D9E73F906
SRR2139722,2016-01-04 17:04:03,2016-11-16 13:23:10,8262202,726263569,0,87,418,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra7/SRR/002089/SRR2139722,SRX1128786,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020133,SAMN03947252,simple,10090,Mus musculus,GSM1840310,,,,,,,no,,,,,GEO,SRA281408,,public,85DA44D4CD214254C10FBB95B55C729C,C10B704CD8A0F0E842FE46963F921104
SRR2139723,2016-01-04 17:04:03,2016-11-22 03:52:39,9647342,832088976,0,86,482,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002089/SRR2139723,SRX1128787,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020131,SAMN03947253,simple,10090,Mus musculus,GSM1840311,,,,,,,no,,,,,GEO,SRA281408,,public,D60DD9832E7E9BAE6390304AD1BC1CE4,A9FB6475F44268DB0581C6BF74CD7BE5
SRR2139724,2016-01-04 17:04:03,2016-11-22 03:53:14,8587293,744683496,0,86,438,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/002089/SRR2139724,SRX1128788,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020130,SAMN03947254,simple,10090,Mus musculus,GSM1840312,,,,,,,no,,,,,GEO,SRA281408,,public,E274CADA5EE015D0BECD66F0779C42A8,8148F1670A243B88916DC8DA5BC17322
SRR2139725,2016-01-04 17:04:03,2016-11-16 13:22:21,8358586,738709638,0,88,435,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/002089/SRR2139725,SRX1128789,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020132,SAMN03947255,simple,10090,Mus musculus,GSM1840313,,,,,,,no,,,,,GEO,SRA281408,,public,2CC876D47C3FE53A58487F2A7EEAEEFC,89C1E981E70407A22F779998D843D867
SRR2139726,2016-01-04 17:04:03,2016-11-22 03:53:58,9106746,802846938,0,88,467,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002089/SRR2139726,SRX1128790,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020129,SAMN03947256,simple,10090,Mus musculus,GSM1840314,,,,,,,no,,,,,GEO,SRA281408,,public,C884129FF2967D8BE5F0A41B629F56FB,A0398E27E345B10C27008389E3A138C8
SRR2139727,2016-01-04 17:04:03,2016-11-16 13:27:06,26182064,2341056447,0,89,1387,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/002089/SRR2139727,SRX1128791,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019658,SAMN03947257,simple,10090,Mus musculus,GSM1840315,,,,,,,no,,,,,GEO,SRA281408,,public,39DD7DC8000AC5F6D822682BEE0B51A5,B0618C5A1A1A869FDDC80036180159C8
SRR2139728,2016-01-04 17:04:03,2016-11-22 03:55:38,10726092,947446954,0,88,535,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/002089/SRR2139728,SRX1128792,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020128,SAMN03947258,simple,10090,Mus musculus,GSM1840316,,,,,,,no,,,,,GEO,SRA281408,,public,1C8348E911C81CAAE037E5F7AC803022,3BDF8B03C62046A8239BDD088CD6A2B7
SRR2139729,2016-01-04 17:04:03,2016-11-16 13:18:51,14008484,1206866719,0,86,703,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra0/SRR/002089/SRR2139729,SRX1128793,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019659,SAMN03947259,simple,10090,Mus musculus,GSM1840317,,,,,,,no,,,,,GEO,SRA281408,,public,690C49B0A0422F3E75370ED6FAED9423,0ECAE948D3A4263803161C50DC015D52
SRR2139730,2016-01-04 17:04:03,2016-11-22 03:59:05,5003859,438904253,0,87,252,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/002089/SRR2139730,SRX1128794,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019660,SAMN03947260,simple,10090,Mus musculus,GSM1840318,,,,,,,no,,,,,GEO,SRA281408,,public,9A2D3C9A3458663BA320096A853DB636,AE1161CD567EAA2CF3FD29214C7826FB
SRR2139731,2016-01-04 17:04:03,2016-11-16 13:15:47,8660769,764091727,0,88,446,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/002089/SRR2139731,SRX1128795,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020124,SAMN03947261,simple,10090,Mus musculus,GSM1840319,,,,,,,no,,,,,GEO,SRA281408,,public,2DA7D9EBD4917C51724637059950F8DF,E9E0C1959E5CC4D319597074CF61A6BF
SRR2139732,2016-01-04 17:04:03,2016-11-16 13:13:56,6775955,592780316,0,87,348,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002089/SRR2139732,SRX1128796,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020123,SAMN03947262,simple,10090,Mus musculus,GSM1840320,,,,,,,no,,,,,GEO,SRA281408,,public,B4A4D491EC2AB1F8543387EF81041F2E,29869165F6DB1CFCE171A311D59BC050
SRR2139733,2016-01-04 17:04:03,2016-11-22 04:02:23,22568076,2076319145,0,92,1167,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002089/SRR2139733,SRX1128797,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020122,SAMN03947263,simple,10090,Mus musculus,GSM1840321,,,,,,,no,,,,,GEO,SRA281408,,public,188B0902089F5EC65FA75FE190D8F114,DFA55058DA66D906773E69C1989903E6
SRR2139734,2016-01-04 17:04:03,2016-11-22 03:56:59,7115727,652912954,0,91,387,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/002089/SRR2139734,SRX1128798,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020127,SAMN03947264,simple,10090,Mus musculus,GSM1840322,,,,,,,no,,,,,GEO,SRA281408,,public,90C1BB8757744BB4E21C8C97D1DA1571,128533EDCF0EC0D307DD6976F3A871D0
SRR2139735,2016-01-04 17:04:03,2016-11-22 04:03:03,15717327,1463984642,0,93,859,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/002089/SRR2139735,SRX1128799,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020125,SAMN03947265,simple,10090,Mus musculus,GSM1840323,,,,,,,no,,,,,GEO,SRA281408,,public,4115D800A2F324C6AAB1F399A5E53370,9C52513B21E9BEBFDE9E36C73C074CBA
SRR2139736,2016-01-04 17:04:03,2016-11-16 13:14:50,15951494,1462144719,0,91,851,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/002089/SRR2139736,SRX1128800,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020121,SAMN03947266,simple,10090,Mus musculus,GSM1840324,,,,,,,no,,,,,GEO,SRA281408,,public,DDB29A74B3AF7FA805D0CA800850CEC5,7FDBABD0FE6B478011BFDD9F4353C7DB
SRR2139737,2016-01-04 17:04:03,2016-11-22 04:02:36,9290157,857718254,0,92,527,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/002089/SRR2139737,SRX1128801,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020120,SAMN03947267,simple,10090,Mus musculus,GSM1840325,,,,,,,no,,,,,GEO,SRA281408,,public,4C0A1420AC8F3877E2EEA5E2A353F33A,5DABCB5ED4323E37CFFBD51A23842EE3
SRR2139738,2016-01-04 17:04:03,2016-11-16 13:12:35,10638350,906524454,0,85,580,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra0/SRR/002089/SRR2139738,SRX1128802,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020118,SAMN03947268,simple,10090,Mus musculus,GSM1840326,,,,,,,no,,,,,GEO,SRA281408,,public,EFC9D4F8D6204196AF635ACF70C8CBE1,0AEC6C038628A7D110C31CDF7ED51651
SRR2139739,2016-01-04 17:04:03,2016-11-22 04:06:28,27770809,2558806407,0,92,1575,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002089/SRR2139739,SRX1128803,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020119,SAMN03947269,simple,10090,Mus musculus,GSM1840327,,,,,,,no,,,,,GEO,SRA281408,,public,7D1CE69A4AB3634BBB63A2884BAEF7BA,560FB7DD9AF4DF7F1F3C5D7F1E939DFC
SRR2139740,2016-01-04 17:04:03,2016-11-22 04:03:02,20531335,1901350833,0,92,1251,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002089/SRR2139740,SRX1128804,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020116,SAMN03947494,simple,10090,Mus musculus,GSM1840328,,,,,,,no,,,,,GEO,SRA281408,,public,E89643BB1BDF10C52B1A47B481B6C704,D62C50A719420DBD703902358863D2E1
SRR2139741,2016-01-04 17:04:03,2016-11-22 03:59:36,13959363,1299077600,0,93,798,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/002089/SRR2139741,SRX1128805,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019661,SAMN03947495,simple,10090,Mus musculus,GSM1840329,,,,,,,no,,,,,GEO,SRA281408,,public,28334986943CA01A128048B027FF4B59,44B7B590860E56729F5F04CC003DF7AE
SRR2139742,2016-01-04 17:04:03,2016-11-16 13:10:34,7188098,630878929,0,87,403,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/002089/SRR2139742,SRX1128806,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020117,SAMN03947496,simple,10090,Mus musculus,GSM1840330,,,,,,,no,,,,,GEO,SRA281408,,public,0846F41BA782DB13A094EFF474C95AEC,C0145C7B3D2BE37CF9F9133CD356E14F
SRR2139743,2016-01-04 17:04:03,2016-11-16 13:09:46,5721153,523185571,0,91,324,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002089/SRR2139743,SRX1128807,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020115,SAMN03947497,simple,10090,Mus musculus,GSM1840331,,,,,,,no,,,,,GEO,SRA281408,,public,16BACCE518808921E87C6C151AD55A80,A3B4BB42A17AB257A943F770922AA37A
SRR2139744,2016-01-04 17:04:03,2016-11-16 13:08:00,7586179,690784896,0,91,419,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/002089/SRR2139744,SRX1128808,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020113,SAMN03947498,simple,10090,Mus musculus,GSM1840332,,,,,,,no,,,,,GEO,SRA281408,,public,4D8212CF1CD8248F0F1E6F073BF8C7C1,3F9DCFA1DB0CF162215A79CE5CDC9AE4
SRR2139745,2016-01-04 17:04:03,2016-11-16 13:06:20,8461392,762395693,0,90,460,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/002089/SRR2139745,SRX1128809,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020114,SAMN03947499,simple,10090,Mus musculus,GSM1840333,,,,,,,no,,,,,GEO,SRA281408,,public,C8FDDA403BFAB4C09D1A7E4469411313,FF8EF92AC4F87104357A1807E26FB992
SRR2139746,2016-01-04 17:04:03,2016-11-16 13:08:01,10448131,931825289,0,89,589,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/002089/SRR2139746,SRX1128810,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020112,SAMN03947500,simple,10090,Mus musculus,GSM1840334,,,,,,,no,,,,,GEO,SRA281408,,public,99466437477F963B7E7A2E2E5C583DC6,64A118038C33394C8BB5040B87F55604
SRR2139747,2016-01-04 17:04:03,2016-11-16 13:03:27,1159265,105260638,0,90,38,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/002089/SRR2139747,SRX1128811,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020108,SAMN03947501,simple,10090,Mus musculus,GSM1840335,,,,,,,no,,,,,GEO,SRA281408,,public,037284A311D17D8B37BD9329F20D24EF,733BAA316C061F793D3B94E1A244F28F
SRR2139748,2016-01-04 17:04:03,2016-11-22 03:57:36,6538841,610003363,0,93,213,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/002089/SRR2139748,SRX1128812,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020110,SAMN03947502,simple,10090,Mus musculus,GSM1840336,,,,,,,no,,,,,GEO,SRA281408,,public,1CDEB575247338CEECF354C34C2C22A6,0C9AA565C9536E5BDE7A418B81E90FCA
SRR2139749,2016-01-04 17:04:03,2016-11-16 13:04:30,5998639,564114399,0,94,184,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra18/SRR/002089/SRR2139749,SRX1128813,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020109,SAMN03947503,simple,10090,Mus musculus,GSM1840337,,,,,,,no,,,,,GEO,SRA281408,,public,C8EEF6A7BB10FDC840A6C62BDE815753,236F7AC6E018EFC31FFAC9CBAAE7D6F6
